timestamp,temperature,pressure,flow_rate,vibration_level,valve_position,motor_speed,chemical_concentration,anomaly_label
2/1/2025 0:43,78.85595321,2.343434501,130.1432981,0.025863721,81.95953116,1552.883764,202.0590005,0
2/1/2025 0:44,71.88276457,2.826212831,132.6856514,0.025800174,86.41086979,1524.422242,188.1944531,0
2/1/2025 0:45,80.21518427,2.480271914,107.6955792,0.008397713,75.47239933,1694.897475,169.805229,0
2/1/2025 0:46,82.60991384,2.648105277,110.0678915,0.016826146,78.57942919,1490.025051,198.4275989,0
2/1/2025 0:47,77.93173512,3.075806534,130.4934711,0.039657705,72.5762362,1513.565674,183.8192909,0
2/1/2025 0:48,77.1234833,2.72209853,123.8615564,0.02062724,80.80320363,1457.38202,219.8763839,0
2/1/2025 0:49,70.18781881,2.251298953,125.0126958,0.003517124,79.64197655,1404.901625,205.7192082,0
2/1/2025 0:50,77.26598486,2.419181907,119.7202925,0.013318985,75.07506517,1516.702465,167.0988756,0
2/1/2025 0:51,83.07919186,2.460493936,116.5091772,0.017102241,82.57957202,1431.510922,177.6122457,0
2/1/2025 0:52,71.95883971,2.118373938,97.73939128,0.019382909,88.14878919,1442.464621,224.8544059,0
2/1/2025 0:53,77.05337214,2.835136579,123.0139273,0.020391932,85.9505379,1491.311142,181.9748867,0
2/1/2025 0:54,100.6042373,3.740336152,173.6565845,0.023515768,119.8952877,2302.424769,252.508243,1
2/1/2025 0:55,70.41395878,3.020903955,133.6588461,0.022699499,79.86830526,1425.096656,176.3673927,0
2/1/2025 0:56,67.77840614,2.434335254,120.9209383,0.023369727,78.3239923,1601.236351,169.5524946,0
2/1/2025 0:57,67.63300515,2.344959387,115.7990146,0.011701386,79.76488069,1532.361687,188.7903081,0
2/1/2025 0:58,75.8213518,2.673329844,124.3749522,0.021114661,84.37396959,1413.827381,140.6563513,0
2/1/2025 0:59,77.80794495,2.44600381,120.4100955,0.020974228,83.73568615,1345.858941,175.2932784,0
2/1/2025 1:00,75.4955053,2.548312131,133.3026002,0.020961029,86.5468519,1578.830653,204.9973493,0
2/1/2025 1:01,70.55602008,2.571513168,100.792936,-0.001835985,78.96536074,1703.739689,206.3651845,0
2/1/2025 1:02,78.84148794,2.636248754,125.4280923,0.014479421,78.19673013,1642.607782,185.7689578,0
2/1/2025 1:03,74.16931465,2.422236867,121.8124606,0.025084466,82.85340115,1318.282346,208.0793583,0
2/1/2025 1:04,72.09810237,2.611808521,114.563733,0.019570406,83.92107534,1557.692645,152.5803091,0
2/1/2025 1:05,89.53876815,2.615071497,139.6027905,0.031654087,74.32703509,1551.4779,190.839027,0
2/1/2025 1:06,66.63761563,2.493491072,110.1412832,0.01804569,74.12077593,1474.80675,174.5339702,0
2/1/2025 1:07,73.17665331,2.153079884,120.0124763,0.013535759,86.12266113,1442.404652,183.4011157,0
2/1/2025 1:08,74.06386796,2.345017507,139.4904614,0.00872498,79.26948717,1468.946084,202.201135,0
2/1/2025 1:09,69.37748427,2.557032663,122.2754529,0.002236569,85.87902709,1656.512185,178.0479605,0
2/1/2025 1:10,76.2393921,2.378141385,114.5427294,0.00994132,73.87409089,1369.290723,178.3662955,0
2/1/2025 1:11,75.09234874,2.574738681,121.8543647,0.02838065,86.8008141,1541.440031,134.7647722,0
2/1/2025 1:12,73.32131966,2.666905432,108.0720957,0.012899393,78.8399161,1420.31242,215.3108139,0
2/1/2025 1:13,72.44408718,2.572875472,105.0321066,0.02099711,72.94450523,1426.785949,198.8369675,0
2/1/2025 1:14,134.6674031,3.943762243,132.5869065,0.032748413,111.9646355,2329.651547,254.6411626,1
2/1/2025 1:15,55.03103187,2.602741537,123.9992187,0.029707712,82.58312577,1565.697348,174.0782513,0
2/1/2025 1:16,77.15938642,2.091783334,121.3957652,0.01033565,68.71878982,1421.997423,230.0687199,0
2/1/2025 1:17,79.92117659,2.505331178,124.3232779,0.006940245,80.10343872,1606.640696,189.9147032,0
2/1/2025 1:18,79.38859444,2.428440227,128.4213763,0.013031466,79.47313382,1425.039855,152.0422649,0
2/1/2025 1:19,84.54808249,2.289531082,114.7457293,0.014090163,77.634798,1617.12153,168.4589173,0
2/1/2025 1:20,83.7263297,2.257846341,130.8117208,0.009251221,73.99008766,1422.924576,194.8547605,0
2/1/2025 1:21,76.73881672,2.453017277,116.061714,0.025600107,76.06930173,1526.670901,224.3016568,0
2/1/2025 1:22,74.92077423,2.195980867,122.9780299,0.023876612,87.95271381,1442.454993,182.1376042,0
2/1/2025 1:23,103.6853522,3.296039348,182.363416,0.04320511,117.4538989,1707.071883,227.9051208,1
2/1/2025 1:24,70.8812372,2.510217876,110.1546083,0.006446722,77.24939839,1411.114603,183.3467264,0
2/1/2025 1:25,65.62120592,2.794776635,145.429767,0.030577096,70.0653192,1570.022327,199.6350202,0
2/1/2025 1:26,80.15895645,2.691729634,117.7376359,0.029569486,74.79439655,1370.328685,195.4056586,0
2/1/2025 1:27,76.68181911,2.578195735,103.328462,0.023862673,82.07049448,1553.562654,188.9984247,0
2/1/2025 1:28,78.95413667,2.582702245,112.643801,0.021539374,80.53261655,1456.990992,180.4767717,0
2/1/2025 1:29,75.31949363,2.476556122,113.4459663,0.040526875,88.49720865,1425.660342,166.4139167,0
2/1/2025 1:30,77.15384022,2.130961902,120.3649392,0.020786882,75.6315205,1420.268085,164.1619963,0
2/1/2025 1:31,69.83338491,2.408070915,114.9648988,0.007912865,84.09661422,1691.967293,170.9893421,0
2/1/2025 1:32,66.51573333,2.300445433,124.8839583,0.022855725,85.49120463,1593.845817,166.8994118,0
2/1/2025 1:33,117.5644523,3.620489172,191.4555923,0.063639897,114.0717537,2594.296048,267.7504222,1
2/1/2025 1:34,72.15537538,2.483395212,134.9051202,0.01427266,81.30707155,1439.255518,214.0578221,0
2/1/2025 1:35,82.83049229,2.366685552,123.399763,0.020769145,73.49882149,1392.051231,168.386105,0
2/1/2025 1:36,77.03353093,2.314260728,118.9707036,0.028764068,78.77081646,1698.546041,179.9926472,0
2/1/2025 1:37,73.48503492,2.174414397,129.001113,0.028009654,79.19130853,1412.924291,160.6871549,0
2/1/2025 1:38,71.6895581,2.488317567,131.8289122,0.014920863,76.98349355,1549.087744,148.3010873,0
2/1/2025 1:39,76.00853039,2.659540094,114.0237963,0.011508636,82.12393096,1373.017252,185.614112,0
2/1/2025 1:40,68.84977906,2.444709306,88.77344377,0.01797133,71.83284527,1495.69654,184.0574225,0
2/1/2025 1:41,78.69663677,2.547332721,114.9667713,0.0238268,75.79465014,1449.928259,193.7471064,0
2/1/2025 1:42,78.42840293,2.493221927,119.3053106,0.036632127,75.07143027,1416.328953,181.9956417,0
2/1/2025 1:43,73.10466365,2.595080959,117.0046591,0.013050616,83.16793109,1474.449694,174.2355386,0
2/1/2025 1:44,73.21690752,2.783648717,101.0622502,0.012526678,79.72292035,1534.974029,150.0825425,0
2/1/2025 1:45,68.37454141,2.390106319,127.2602477,0.035717709,93.19514449,1449.147648,189.2934529,0
2/1/2025 1:46,67.96416183,2.473691412,129.6755027,0.022643722,82.32637932,1508.697874,175.0015215,0
2/1/2025 1:47,85.93779764,2.276710799,113.4777959,0.038453603,84.67412443,1700.950262,146.1582323,0
2/1/2025 1:48,65.22956079,2.403315975,137.0949843,0.024930115,88.20758232,1513.99092,165.5574237,0
2/1/2025 1:49,70.44059833,2.631475426,135.2162781,0.018558611,79.90599512,1390.852978,189.2570161,0
2/1/2025 1:50,74.36603763,2.355576735,134.0264687,0.02201283,80.21450211,1565.505251,204.783282,0
2/1/2025 1:51,71.99212739,2.221801625,113.7631123,0.026768376,79.12102599,1604.039963,197.080158,0
2/1/2025 1:52,68.18222929,2.834033944,127.0509709,0.01059672,82.6779661,1488.718057,183.9149911,0
2/1/2025 1:53,84.48074634,2.525066333,130.0059398,0.015610706,74.13802979,1348.290671,177.2136605,0
2/1/2025 1:54,71.62879913,2.525387913,120.482077,0.001135498,80.45959798,1517.953218,180.4620757,0
2/1/2025 1:55,74.23070617,2.820162723,125.4246775,0.008748751,77.09360312,1400.598172,183.6407201,0
2/1/2025 1:56,73.99895844,2.381015088,118.3977649,0.018917028,78.4486815,1661.082719,208.0103936,0
2/1/2025 1:57,74.28957507,2.356090259,118.5659874,0.033672295,80.81366559,1463.547943,162.9812898,0
2/1/2025 1:58,66.12125391,2.918548514,141.7050967,0.019753603,73.47185743,1513.862091,177.5208373,0
2/1/2025 1:59,87.30704216,2.506038412,116.8371581,0.016875177,86.63511707,1510.625714,154.9017752,0
2/1/2025 2:00,83.94524992,2.30361079,121.8693549,0.013633335,83.29620191,1408.538549,164.2633677,0
2/1/2025 2:01,111.4054022,3.086598409,163.0710179,0.027437565,112.7367006,2352.609378,222.0039736,1
2/1/2025 2:02,76.41066403,2.250323962,119.9573362,0.009567553,82.00251947,1707.347271,180.8418295,0
2/1/2025 2:03,122.6362324,3.556326397,182.3076328,0.019433065,108.4272314,2203.996526,275.9274845,1
2/1/2025 2:04,74.30424674,2.683038994,112.064533,0.006182482,92.30223773,1642.895169,220.0659438,0
2/1/2025 2:05,79.70592043,2.100884156,129.6828548,0.020227113,78.44205719,1470.950187,206.0267797,0
2/1/2025 2:06,82.48145232,2.58526998,120.9308345,0.020932343,74.45354707,1569.035838,183.7596221,0
2/1/2025 2:07,81.95827009,2.450176763,106.8638917,0.0102516,79.96294416,1646.565308,191.0668806,0
2/1/2025 2:08,87.6115519,2.123476563,130.0344006,0.035009922,80.70658153,1569.784461,166.9977811,0
2/1/2025 2:09,66.36431259,2.586183046,136.6503063,0.009182168,80.92989548,1438.159655,176.5077489,0
2/1/2025 2:10,82.33980614,2.718902539,119.3781621,0.02866785,74.32748052,1499.19263,175.4247764,0
2/1/2025 2:11,78.68570822,2.363473435,119.7269385,0.041207206,78.55999499,1529.313929,194.3677987,0
2/1/2025 2:12,69.91448305,2.42189826,131.6947008,0.023336143,78.49326709,1575.237719,180.7169277,0
2/1/2025 2:13,113.8735441,4.477881461,179.6675514,0.004720097,113.0839305,2112.343877,228.5341755,1
2/1/2025 2:14,79.03638087,2.565566918,112.5003904,0.02418704,67.98804946,1647.149039,145.9293762,0
2/1/2025 2:15,76.37905892,2.376828845,123.3534015,0.014222975,83.47120501,1427.230501,162.2886734,0
2/1/2025 2:16,86.42234244,2.241350048,125.1288177,0.03235491,83.89435081,1398.776047,173.2308257,0
2/1/2025 2:17,68.15414963,2.611219306,128.7409338,0.02641751,82.84054244,1656.005926,185.9666252,0
2/1/2025 2:18,71.91665289,2.779322467,135.2408809,0.018154877,82.79806136,1469.513652,159.069705,0
2/1/2025 2:19,79.01207142,2.496286791,121.2939701,0.026505167,70.7596333,1495.536202,153.605374,0
2/1/2025 2:20,74.56540987,2.298615988,108.5760286,0.028144486,75.37204291,1459.863572,176.8254758,0
2/1/2025 2:21,66.73453011,2.71730852,115.7130162,0.015768779,80.80953138,1429.938897,147.6924239,0
2/1/2025 2:22,75.29334215,2.492880106,117.1112919,0.018613563,81.51562559,1479.575818,212.7492059,0
2/1/2025 2:23,70.58342957,2.394349738,117.1134559,0.027870373,79.58588568,1541.50075,147.4323985,0
2/1/2025 2:24,74.44572193,2.518995092,112.0351318,0.003203488,81.57126722,1454.376947,197.053653,0
2/1/2025 2:25,74.43464072,2.283598381,117.8868366,0.021744288,95.37910607,1676.82236,150.9563229,0
2/1/2025 2:26,78.55868718,2.248149588,92.89852644,0.0308771,79.15286976,1562.429858,202.5648598,0
2/1/2025 2:27,76.93283937,2.432805073,116.3837683,0.031346575,86.33011734,1737.050654,172.3454991,0
2/1/2025 2:28,78.06637456,2.388188417,119.7054617,0.026111541,84.17014567,1537.940729,168.6260747,0
2/1/2025 2:29,68.18880588,2.673871985,130.9764189,0.023244564,82.66599897,1374.941885,169.7166484,0
2/1/2025 2:30,69.89530001,2.679150379,144.3841904,0.022686913,82.99320887,1672.099929,169.9001773,0
2/1/2025 2:31,82.34043305,2.707257516,120.9210837,0.009548792,75.0854646,1411.056107,198.0626111,0
2/1/2025 2:32,72.25959148,2.039523344,135.8432373,0.010254657,87.16163936,1459.881383,181.7480434,0
2/1/2025 2:33,109.7221219,3.520088313,216.425131,0.032593699,139.0285941,2479.781698,314.8351874,1
2/1/2025 2:34,70.10397386,2.495653866,131.1454134,0.038588265,77.23147667,1317.830399,199.1594761,0
2/1/2025 2:35,71.87889673,2.238798241,104.3524782,0.013018839,81.00546672,1633.406305,172.7974357,0
2/1/2025 2:36,104.3432003,3.954542919,139.0478447,0.020073151,131.7361181,2151.484936,255.8492938,1
2/1/2025 2:37,74.43935352,2.443141572,117.5060145,0.022876617,84.23712518,1675.888067,198.6103837,0
2/1/2025 2:38,82.74566956,2.766866279,115.1957851,0.010272736,72.60485175,1517.247351,191.0269509,0
2/1/2025 2:39,73.51099804,2.73563271,121.4364742,0.006268442,73.32385343,1526.258069,228.3994155,0
2/1/2025 2:40,76.68164714,2.487981343,109.7561904,0.014666652,75.30263971,1438.102782,183.2275432,0
2/1/2025 2:41,69.98101165,2.512352168,110.0288384,0.013732331,82.935564,1452.093766,151.5455975,0
2/1/2025 2:42,80.26138668,2.391382933,129.3282993,0.0292244,84.30940189,1613.738235,197.3865087,0
2/1/2025 2:43,76.67117472,1.971762623,134.0643113,0.037573124,75.38431128,1415.052481,161.7528358,0
2/1/2025 2:44,71.34529845,2.542392512,109.8842097,0.022332489,79.62933149,1579.071738,179.174742,0
2/1/2025 2:45,70.84008408,2.473114521,121.0046326,0.01809979,74.51297476,1441.219648,176.1473859,0
2/1/2025 2:46,75.78937452,2.655750118,134.5729768,0.002569281,79.36637844,1429.064555,175.3818966,0
2/1/2025 2:47,78.72889168,2.743512902,119.3323479,0.02925234,78.16307375,1638.085313,160.1703454,0
2/1/2025 2:48,112.70522,3.147445674,179.0452613,0.033060475,113.7506147,2208.791335,269.9225559,1
2/1/2025 2:49,69.61422766,2.555602189,123.1782435,0.009425431,74.08429899,1415.124353,169.3337934,0
2/1/2025 2:50,75.76650663,2.27265325,104.2782878,0.026847311,80.38158478,1309.568171,145.1730515,0
2/1/2025 2:51,74.14354059,2.589793575,105.8043721,0.023439108,77.01808681,1435.936672,188.3121507,0
2/1/2025 2:52,77.91466003,2.637099517,125.2608849,0.018978136,76.1510114,1483.20326,160.3807397,0
2/1/2025 2:53,77.45603362,2.772493641,123.0948424,0.025928443,85.91162339,1570.59659,212.8380014,0
2/1/2025 2:54,79.8759761,2.470283615,105.0635861,0.01200666,78.86542799,1496.110713,146.2519771,0
2/1/2025 2:55,66.12650451,2.675102324,119.1024049,0.027984922,73.66547619,1534.555465,130.6896352,0
2/1/2025 2:56,74.44923305,2.584725153,96.93954952,0.012678929,81.64398527,1465.786594,155.1404342,0
2/1/2025 2:57,73.84903605,2.401472128,109.1599129,0.005695076,85.8373732,1664.004337,185.3336362,0
2/1/2025 2:58,70.2945466,2.293587713,124.4804866,0.029896526,75.75928626,1502.146728,153.9962329,0
2/1/2025 2:59,113.9455536,3.46375465,186.7570911,0.003937698,120.2548703,1956.249694,260.1772928,1
2/1/2025 3:00,70.68924735,2.510884976,114.2100575,0.0362273,82.58283199,1485.298103,194.8415497,0
2/1/2025 3:01,106.0555351,3.495721301,178.5837395,0.005855213,113.813361,2240.7958,237.8532115,1
2/1/2025 3:02,80.91003494,2.211230644,105.7317127,0.021137184,75.2815324,1588.69992,184.5189389,0
2/1/2025 3:03,66.53809317,2.309796496,109.1354357,0.034726833,84.29788663,1516.068,164.2577665,0
2/1/2025 3:04,72.9335466,2.668465343,133.0197892,0.007950528,78.11812804,1530.749639,194.2182433,0
2/1/2025 3:05,74.63160571,2.294024105,116.7871505,0.019970027,91.67749856,1428.04667,137.663963,0
2/1/2025 3:06,71.65424427,2.36224433,130.1706591,0.004259758,73.66142962,1526.222114,189.4430139,0
2/1/2025 3:07,72.70547227,2.684138362,106.1875466,0.015214234,87.10916291,1457.15222,174.1158216,0
2/1/2025 3:08,78.91779887,2.547480436,114.0426546,0.012584619,79.67517969,1517.204146,198.9919199,0
2/1/2025 3:09,82.28133481,2.704398921,119.9587029,0.031989174,76.98217608,1584.290671,156.4453519,0
2/1/2025 3:10,77.27964846,2.744293338,107.9952207,0.01186563,80.78520942,1441.509611,187.7293635,0
2/1/2025 3:11,72.61934208,2.39431066,133.7703636,0.006047884,87.57704633,1402.965677,165.7209659,0
2/1/2025 3:12,73.70101163,2.411152246,107.9717521,0.018492883,75.63085196,1724.479705,191.0098805,0
2/1/2025 3:13,76.13618635,2.731280313,119.0155082,0.010427786,75.70022204,1289.965447,193.0718496,0
2/1/2025 3:14,76.95162641,2.426873467,131.1836813,0.030749642,71.58150972,1700.881536,164.6721942,0
2/1/2025 3:15,80.30732291,2.702496304,103.2078758,0.008870055,87.55432462,1452.735541,125.3351626,0
2/1/2025 3:16,74.55484898,2.523692055,136.0773081,0.022956519,88.55461922,1530.076134,200.4601081,0
2/1/2025 3:17,75.6740007,2.444358433,110.5194272,0.027762937,70.63371906,1460.178246,159.4029057,0
2/1/2025 3:18,71.43304821,2.395889757,117.2705419,0.034159715,65.580467,1415.054797,172.3735382,0
2/1/2025 3:19,80.08794838,2.585956345,124.7701983,0.022757646,81.54945269,1496.278115,204.0219255,0
2/1/2025 3:20,69.64648439,2.524487164,113.1775733,0.017096718,85.04056185,1294.911068,210.114541,0
2/1/2025 3:21,74.09110219,2.659272996,108.3046939,0.032987344,77.29774776,1451.880936,168.7209366,0
2/1/2025 3:22,69.3596762,2.470739324,124.461214,0.034148314,71.92652228,1654.832514,172.2119884,0
2/1/2025 3:23,84.5224578,2.662386536,136.5923232,0.03447371,80.29988341,1454.531708,212.2242223,0
2/1/2025 3:24,72.2263033,2.658888321,127.2912045,0.021037709,71.77947384,1470.117276,205.9892107,0
2/1/2025 3:25,78.91610564,2.654597382,125.5979217,0.004382314,81.07542971,1560.721213,173.6424928,0
2/1/2025 3:26,79.23004316,2.2590602,115.316269,0.010500051,72.68927058,1535.977072,166.7887351,0
2/1/2025 3:27,65.93096199,2.535955002,130.3674889,0.030072791,77.80930457,1555.839538,197.805151,0
2/1/2025 3:28,77.47362881,2.973380894,125.1958788,0.014216796,78.31037017,1544.237012,180.3576421,0
2/1/2025 3:29,81.17264561,2.17245767,117.0326414,0.007316798,87.87577598,1460.419213,165.8397791,0
2/1/2025 3:30,75.55383962,1.956744394,119.9714057,0.009744524,77.74432415,1672.454407,186.6969042,0
2/1/2025 3:31,87.07689734,2.443889777,138.7020602,0.014548987,73.7306224,1490.383894,188.427687,0
2/1/2025 3:32,82.80298963,2.349409083,112.4915935,0.031834538,80.30491449,1437.767607,170.4220575,0
2/1/2025 3:33,81.97279352,2.312675837,113.0426787,0.027479062,75.91573851,1494.346419,198.805921,0
2/1/2025 3:34,73.03592096,2.501813966,123.9673052,0.02007406,83.77723314,1732.006399,165.1315238,0
2/1/2025 3:35,77.89738814,2.010300907,120.6600584,0.016455319,82.51365808,1409.103381,151.9107909,0
2/1/2025 3:36,79.02092769,2.629129183,120.5958899,0.036741579,79.78912127,1520.384505,178.7001166,0
2/1/2025 3:37,73.07332449,2.608429676,126.5680063,0.013787047,77.31982485,1446.12556,189.8278417,0
2/1/2025 3:38,72.73906241,2.737175475,120.0762117,0.030225551,78.23208241,1443.707538,145.6958994,0
2/1/2025 3:39,63.92582236,2.321722614,124.5021843,0.017356318,81.55122511,1550.290207,220.5371155,0
2/1/2025 3:40,77.00619578,2.819743132,135.7319077,0.009055798,70.83471445,1410.672261,175.1619624,0
2/1/2025 3:41,127.5245709,3.928025678,154.2867273,0.049975236,111.7888359,2200.535708,229.3578304,1
2/1/2025 3:42,72.58793115,2.531167624,128.0493181,0.033804216,73.52064665,1335.10263,188.723038,0
2/1/2025 3:43,77.00511757,2.489744873,92.04664035,0.017021629,69.94480541,1500.864123,200.4740436,0
2/1/2025 3:44,77.63685871,2.825328513,125.6700908,0.015792965,75.41952629,1344.129479,142.488524,0
2/1/2025 3:45,65.60904707,2.282783679,138.522621,0.013862161,79.99179896,1629.746017,172.6157953,0
2/1/2025 3:46,76.00479808,2.136150524,145.8795594,0.021988464,82.51475219,1370.642638,183.3571064,0
2/1/2025 3:47,75.56113014,2.592303559,132.7909564,0.006445911,77.45487104,1630.836241,216.7348397,0
2/1/2025 3:48,70.89245643,2.266452148,129.5296535,0.029775693,73.82349241,1488.639247,222.1483324,0
2/1/2025 3:49,73.70934731,2.481682381,119.4765844,0.028345292,75.71696327,1440.08634,169.270555,0
2/1/2025 3:50,74.69843212,2.50401052,137.3606889,0.020653664,86.97515297,1494.004326,181.8986173,0
2/1/2025 3:51,60.56782489,2.463590037,116.9774956,0.015059575,76.48326235,1547.474215,158.864052,0
2/1/2025 3:52,79.04079622,2.121161998,120.969716,0.018125919,80.11936894,1545.779322,171.3406294,0
2/1/2025 3:53,80.10221497,2.477713396,130.9826358,0.016451397,63.50414641,1584.420844,192.2390025,0
2/1/2025 3:54,77.04890794,2.37280501,101.3224034,0.01820254,81.31074802,1374.026339,165.8177239,0
2/1/2025 3:55,77.65327717,2.441785539,131.3622316,0.020907914,73.83311003,1524.72118,203.1061717,0
2/1/2025 3:56,73.74472943,2.716754905,124.3891741,0.018268088,78.00581342,1442.346498,194.7798843,0
2/1/2025 3:57,80.95602598,2.940157583,117.5293262,0.023621354,82.74931636,1444.385865,166.7747622,0
2/1/2025 3:58,76.68242754,2.759175168,127.8037342,0.023791434,75.25995588,1301.27178,172.6078622,0
2/1/2025 3:59,68.73074683,2.40428988,121.7279681,0.02347374,89.64437602,1429.336853,199.603427,0
2/1/2025 4:00,74.47052768,2.177983514,118.4054824,0.025814194,83.00823804,1539.981172,199.0646601,0
2/1/2025 4:01,78.74598935,2.517595023,118.9657762,0.014576229,77.11258344,1399.389214,182.7162617,0
2/1/2025 4:02,90.40349079,2.281112344,114.0032693,0.000970631,68.50136632,1435.456788,174.4074849,0
2/1/2025 4:03,75.76069852,2.372784899,120.4275003,0.00868274,75.91750025,1401.2736,180.1387945,0
2/1/2025 4:04,75.9677743,2.285275708,135.5453115,0.026570705,80.42729436,1370.043252,178.0237546,0
2/1/2025 4:05,98.20605274,3.817581054,168.4644944,0.030226588,111.2082909,2258.62602,225.7722997,1
2/1/2025 4:06,73.87316128,2.328464658,130.7218452,0.011685992,82.93592066,1557.660423,177.6660583,0
2/1/2025 4:07,71.7563677,2.434114301,132.7396366,0.023314409,80.25987384,1471.989294,177.8310214,0
2/1/2025 4:08,69.65032765,2.604359485,131.7096087,0.019518939,76.76791895,1523.82108,187.011996,0
2/1/2025 4:09,71.14998994,2.597996088,112.7420308,0.022482645,88.30669836,1601.832965,164.0666691,0
2/1/2025 4:10,78.8062186,2.600682308,126.5863704,0.025649066,83.83760265,1693.960934,184.8841448,0
2/1/2025 4:11,70.76058442,2.408480509,119.7463027,0.026324809,85.61924544,1618.440956,186.5311329,0
2/1/2025 4:12,75.30140924,2.389826571,124.1906427,0.03004912,81.64842182,1542.898745,148.8694988,0
